"#","Node","Tgw","Tgnum","Tanggal","Area","Segmen","Opr","sub_opr","Xch","To Xch","Attempt","Seiz","Conn","Answ","seiz_t","con_t","ans_t","Cct","idle_cct","dial_tout","Occupied","Vacant","Incomplete","rel_early","rel_ring","tg_busy","sub_busy","ring_tout","res_una","Restricts","auth_fail","med_una","Unreach","lack_cap","s_congest","iad_off","n_unspec","protocol_err","Rejected","Intercept","t_control","Lost","seiz_traf","con_traf","ans_traf","Iasr","Pi_traf","Pocc"
"5959","SB4S","Denpasar_MGW","1318","2020-09-16","REG5","pstn","olo","netre-jatim","Denpasar_MGW","Smartfren_Jartap_DP 2","2402","2402","2197","727","175302","167287","115983","62","51","0","12","11","6","0","8","0","25","62","24","46","0","0","11","0","25","0","1446","8","0","0","0","1490","2.03","1.94","1.34","30.27","8.44","19.35"
"5960","SB4S","Denpasar_MGW","1317","2020-09-16","REG5","cell","olo","Indosat","Denpasar_MGW","Indosat_DPR","308734","308734","299597","84574","12184278","11073084","7092727","1271","592","0","356","718","128","5257","97672","3","2317","665","151","133","0","0","199","3","0","0","112541","2897","0","0","0","116507","141.02","128.16","82.09","27.39","287.32","28.01"
"5961","SB4S","Denpasar_MGW","1316","2020-09-16","REG5","cell","olo","XL Axiata","Denpasar_MGW","XL_DPR","680912","680912","648605","206809","28992981","26776190","15420493","2976","406","0","1331","4016","150","15497","232344","0","9699","1654","273","2450","0","0","936","162","17","0","191408","9357","0","0","0","204096","335.57","309.91","178.48","30.37","687.16","44.72"
"5962","SB4S","Denpasar_MGW","1315","2020-09-16","REG5","pstn","olo","netre-jatim","Denpasar_MGW","BBT_DP 2","531","531","477","234","39862","37663","29307","31","26","0","6","21","2","6","218","0","8","6","6","3","0","0","3","0","1","0","15","1","0","0","0","24","0.46","0.44","0.34","44.07","2.39","19.35"
"5963","SB4S","Denpasar_MGW","1313","2020-09-16","REG5","pstn","olo","netre-jatim","Denpasar_MGW","Indosat_Jartap_DP 1","0","0","0","0","0","0","0","31","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5964","SB4S","Denpasar_MGW","1312","2020-09-16","REG5","cell","olo","H3I","Denpasar_MGW","H3I_DPR","52500","52500","49975","10049","1880998","1736650","835031","248","149","0","100","1182","37","397","8140","0","66","311","33","34","0","0","51","2","0","0","31550","120","0","0","0","31762","21.77","20.1","9.66","19.14","55.98","40.32"
"5965","SB4S","Malang_MGW","1213","2020-09-16","REG5","pstn","Telkom","netre-jatim","Malang_MGW","SS Semarang via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5966","SB4S","Malang_MGW","1212","2020-09-16","REG5","pstn","Telkom","netre-jatim","Malang_MGW","SS Genban Via ISUP","0","0","0","0","0","0","0","465","465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5967","SB4S","Malang_MGW","1211","2020-09-16","REG5","pstn","Telkom","netre-jatim","Malang_MGW","SS SB1S Via ISUP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5968","SB4S","Malang_MGW","1210","2020-09-16","REG5","pstn","Telkom","netre-jatim","Malang_MGW","PSTN Jember ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5969","SB4S","Malang_MGW","1209","2020-09-16","REG5","pstn","Telkom","netre-jatim","Malang_MGW","SS Jakarta 2 via ISUP","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5970","SB4S","Malang_MGW","1208","2020-09-16","REG5","cell","olo","Telkomsel","Malang_MGW","Telkomsel_DPR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5971","SB4S","Malang_MGW","1207","2020-09-16","REG5","cell","olo","Telkomsel","Malang_MGW","Telkomsel_DPR","462532","462532","441110","178285","20893881","19675791","13339702","3875","2487","0","1358","13608","304","6799","143949","74","23637","11567","1070","237","0","0","584","48","1114","0","72873","7053","0","0","0","81879","241.83","227.73","154.39","38.55","487.29","35.05"
"5972","SB4S","Malang_MGW","1206","2020-09-16","REG5","cell","olo","netre-jatim","Malang_MGW","Smartfren_Jartap ML","0","0","0","0","0","0","0","217","217","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.46"
"5973","SB4S","Malang_MGW","1205","2020-09-16","REG5","cell","olo","netre-jatim","Malang_MGW","Smartfren_ML","11110","11110","10555","1758","311421","282795","73627","93","77","0","17","36","8","1","24","0","10","58","3","5","0","0","0","0","0","0","8575","484","0","0","0","9059","3.6","3.27","0.85","15.82","11.6","18.28"
"5974","SB4S","Malang_MGW","1204","2020-09-16","REG5","cell","olo","netre-jatim","Malang_MGW","Smarttelecom_ML","4212","4212","3895","1359","138887","125108","68820","62","50","0","13","15","3","0","0","0","5","16","2","1","0","0","0","0","0","0","1862","944","0","0","0","2806","1.61","1.45","0.8","32.26","4.73","20.97"
"5975","SB4S","Malang_MGW","1203","2020-09-16","REG5","cell","olo","Indosat","Malang_MGW","Indosat_DPR","256957","256957","245490","65573","9484380","8539312","5427156","1457","188","0","568","714","49","5131","73271","9","1295","546","176","194","0","0","252","6","1","0","103077","4766","0","0","0","109706","109.77","98.83","62.81","25.52","206.43","38.98"
"5976","SB4S","Malang_MGW","1202","2020-09-16","REG5","cell","olo","netre-jatim","Malang_MGW","Indosat_Jartap_ML 2","2556","2556","990","329","43509","41659","23902","558","405","0","6","1507","6","0","0","0","4","137","25","1","0","0","0","0","0","0","536","2","0","0","0","545","0.5","0.48","0.28","12.87","3.17","1.08"
"5977","SB4S","Malang_MGW","1201","2020-09-16","REG5","cell","olo","XL Axiata","Malang_MGW","XL_DPR","377517","377517","362038","95564","15066986","13931788","7454248","620","140","0","481","2519","80","7704","96266","62","3504","1163","166","322","0","0","437","38","140","0","152411","12814","0","0","0","168932","174.39","161.25","86.28","25.31","318.96","77.58"
"5978","SB4S","Jember_MGW","1401","2020-09-16","REG5","pstn","Telkom","netre-jatim","Jember_MGW","PSTN Jember ","0","0","0","0","0","0","0","558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5979","SB4S","Jember_MGW","1405","2020-09-16","REG5","cell","olo","netre-jatim","Jember_MGW","Smartfren_Jartap_JR 2","0","0","0","0","0","0","0","31","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5980","SB4S","Jember_MGW","1404","2020-09-16","REG5","cell","olo","netre-jatim","Jember_MGW","Smarttelecom_JR 1","24","24","21","14","985","941","731","31","28","0","4","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","2","0","0","0","6","0.01","0.01","0.01","58.33","0.31","12.9"
"5981","SB4S","Jember_MGW","1403","2020-09-16","REG5","cell","olo","netre-jatim","Jember_MGW","Smartfren_JR 1","64","64","46","17","1263","1063","356","31","28","0","4","17","0","0","0","0","0","1","0","0","0","0","0","0","0","0","23","6","0","0","0","29","0.01","0.01","0","26.56","0.24","12.9"
"5982","SB4S","Jember_MGW","1402","2020-09-16","REG5","cell","olo","XL Axiata","Jember_MGW","XL_DPR","33359","33359","30851","13194","1678443","1563288","1041707","682","410","0","163","829","34","1041","13739","0","330","121","31","46","0","0","49","7","86","0","1691","1887","0","0","0","3983","19.43","18.09","12.06","39.55","38.05","23.9"
"5983","SB4S","Malang_MGW","342","2020-09-16","","","","","","","14","14","14","9","2646","2501","2288","30","30","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0.03","0.03","0.03","64.29","0.84","3.33"
"5984","SB4S","Malang_MGW","341","2020-09-16","","","","","","","42","42","36","13","2739","2210","1564","30","30","0","1","1","0","4","17","0","0","0","0","0","0","0","1","0","5","0","1","0","0","0","0","7","0.03","0.03","0.02","30.95","0.52","3.33"
"5985","SB4S","Malang_MGW","340","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5986","SB4S","Denpasar_MGW","451","2020-09-16","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5987","SB4S","Denpasar_MGW","450","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5988","SB4S","Denpasar_MGW","447","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5989","SB4S","Denpasar_MGW","446","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.33"
"5990","SB4S","Denpasar_MGW","445","2020-09-16","","","","","","","21","21","19","16","1166","1122","922","120","59","0","2","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0.01","76.19","0.3","1.67"
"5991","SB4S","Denpasar_MGW","444","2020-09-16","","","","","","","3","3","3","3","326","309","293","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0.26","3.33"
"5992","SB4S","Denpasar_MGW","443","2020-09-16","","","","","","","11","11","11","7","3595","3559","3430","30","29","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0.04","0.04","0.04","63.64","1.07","6.67"
"5993","SB4S","Denpasar_MGW","442","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5994","SB4S","Denpasar_MGW","441","2020-09-16","","","","","","","6","6","6","1","407","338","305","30","30","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.67","0.36","3.33"
"5995","SB4S","Denpasar_MGW","440","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5996","SB4S","Denpasar_MGW","439","2020-09-16","","","","","","","31","31","31","23","3264","3076","2534","30","30","0","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0.04","0.04","0.03","74.19","0.97","3.33"
"5997","SB4S","Denpasar_MGW","438","2020-09-16","","","","","","","4","4","4","3","211","200","140","30","30","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75","0.1","3.33"
"5998","SB4S","Denpasar_MGW","437","2020-09-16","","","","","","","21","21","16","16","5255","5178","5013","30","29","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06","0.06","0.06","76.19","1.07","3.33"
"5999","SB4S","Denpasar_MGW","436","2020-09-16","","","","","","","474","474","452","285","43311","41342","33280","60","27","0","4","6","1","9","123","0","0","2","0","1","0","0","0","0","0","0","38","5","0","0","0","43","0.5","0.48","0.39","60.13","2.64","6.67"
"6000","SB4S","Denpasar_MGW","435","2020-09-16","","","","","","","7","7","5","0","38","22","0","30","30","0","1","0","0","0","5","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","3.33"
"6001","SB4S","Denpasar_MGW","434","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6002","SB4S","Denpasar_MGW","433","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6003","SB4S","Denpasar_MGW","432","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6004","SB4S","Denpasar_MGW","431","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.33"
"6005","SB4S","Denpasar_MGW","430","2020-09-16","","","","","","","4","4","4","4","284","281","220","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0.16","3.33"
"6006","SB4S","Denpasar_MGW","429","2020-09-16","","","","","","","0","0","0","0","0","0","0","60","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6007","SB4S","Denpasar_MGW","428","2020-09-16","","","","","","","11","11","11","7","758","716","468","30","30","0","1","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0.01","0.01","0.01","63.64","0.27","3.33"
"6008","SB4S","Denpasar_MGW","427","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6009","SB4S","Denpasar_MGW","426","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6010","SB4S","Denpasar_MGW","424","2020-09-16","","","","","","","36","36","33","24","1932","1865","1501","120","118","0","3","0","1","0","9","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.02","66.67","0.44","2.5"
"6011","SB4S","Denpasar_MGW","423","2020-09-16","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6012","SB4S","Denpasar_MGW","422","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6013","SB4S","Denpasar_MGW","421","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6014","SB4S","Denpasar_MGW","420","2020-09-16","","","","","","","29","29","28","9","6502","6229","5898","30","29","0","2","0","0","1","18","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0.08","0.07","0.07","31.03","1.07","6.67"
"6015","SB4S","Denpasar_MGW","419","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6016","SB4S","Denpasar_MGW","418","2020-09-16","","","","","","","84","84","81","1","111","80","5","30","30","0","1","0","0","3","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.19","0.02","3.33"
"6017","SB4S","Denpasar_MGW","417","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6018","SB4S","Denpasar_MGW","416","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6019","SB4S","Denpasar_MGW","415","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6020","SB4S","Denpasar_MGW","414","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6021","SB4S","Denpasar_MGW","413","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6022","SB4S","Denpasar_MGW","412","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6023","SB4S","Denpasar_MGW","411","2020-09-16","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6024","SB4S","Denpasar_MGW","410","2020-09-16","","","","","","","0","0","0","0","0","0","0","60","48","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.67"
"6025","SB4S","Denpasar_MGW","425","2020-09-16","","","","","","","341","341","303","163","29173","28035","22809","90","86","0","5","10","15","5","106","0","0","14","2","0","0","0","1","1","4","0","16","2","0","0","0","26","0.34","0.32","0.26","47.8","1.64","5.56"
"6026","BM1S","PT1G","309","2020-09-17","REG6","undef","undef","undef","undef","undef","0","0","0","0","0","0","0","31","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6027","BM1S","BP1G","64","2020-09-17","REG6","sljj","telkom","netre-kti","BM1S","DP1S","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6028","BM1S","BP1G","63","2020-09-17","REG6","sljj","telkom","netre-jatim","BM1S","ML1S","16","16","12","10","1656","1578","1414","30","1","0","1","0","0","2","1","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","1","0.02","0.02","0.02","62.5","0.59","3.33"
