"#","Node","Tgw","Tgnum","Tanggal","Area","Segmen","Opr","sub_opr","Xch","To Xch","Attempt","Seiz","Conn","Answ","seiz_t","con_t","ans_t","Cct","idle_cct","dial_tout","Occupied","Vacant","Incomplete","rel_early","rel_ring","tg_busy","sub_busy","ring_tout","res_una","Restricts","auth_fail","med_una","Unreach","lack_cap","s_congest","iad_off","n_unspec","protocol_err","Rejected","Intercept","t_control","Lost","seiz_traf","con_traf","ans_traf","Oasr","Po_traf","Pocc"
"5832","BM1S","DEFAULT_NODE_REMARK","820","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5833","BM1S","BP1G","760","2020-09-17","REG6","cell","olo","indosat","BP1G","ISAT2_BPP","453883","453883","440058","163596","19582159","17799855","12257768","1837","890","0","943","139","611","8755","180663","0","2832","12","501","49","0","0","161","179","0","0","94550","1015","0","0","0","96725","226.65","206.02","141.87","36.04","479.89","51.33"
"5834","BM1S","BP1G","393","2020-09-17","REG6","cell","olo","XL Axiata","BP1G","XL_BP","85084","85084","79522","23808","3668803","3299573","2123912","543","74","0","257","9","17","1489","29105","0","2349","3924","291","23","0","0","1010","4","0","0","21144","1718","0","0","0","24061","42.46","38.19","24.58","27.98","85.55","47.33"
"5835","BM1S","BP1G","336","2020-09-17","REG6","fwa","olo","indosat","BP1G","ISAT_BPP001","0","0","0","0","0","0","0","30","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5836","BM1S","BP1G","335","2020-09-17","REG6","fwa","olo","indosat","BP1G","ISAT_BPPLok","358","358","298","30","5934","3927","1670","91","70","0","20","8","0","50","233","0","0","0","9","10","0","0","0","0","0","0","16","0","0","0","0","18","0.07","0.05","0.02","8.38","1.97","21.98"
"5837","BM1S","BP1G","317","2020-09-17","REG6","sljj","olo","indosat","BP1G","ISAT_SMRLok","7","0","0","0","0","0","0","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5838","BM1S","BP1G","186","2020-09-17","REG6","cell","olo","H3I","BP1G","H3I_BP","43850","43850","42588","13243","1951170","1787826","1116344","124","22","0","101","15","0","812","17422","0","1560","1846","30","1","0","1","142","0","0","0","8653","80","0","0","0","8921","22.58","20.69","12.92","30.2","43.24","81.45"
"5839","BM1S","BM1G","909","2020-09-17","REG6","fwa","olo","bakrie telecom","BM1G","BTEL_PL_lkl","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5840","BM1S","BM1G","811","2020-09-17","REG6","cell","olo","telkomsel","BM1G","TSEL_BJM2","775097","775097","736577","205980","31255392","27406378","17186728","2945","1620","0","1321","1388","104","21530","208643","0","10835","2420","2361","72","0","28","388","12","0","0","305940","9629","0","0","0","318245","361.75","317.2","198.92","26.57","699.2","44.86"
"5841","BM1S","PT1G","640","2020-09-17","REG6","pstn","telkom","netre-kal","PT1G","LE SANGGAU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5842","BM1S","DEFAULT_NODE_REMARK","369","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5843","BM1S","BM1G","361","2020-09-17","REG6","sljj","telkom","netre-kal","BM1G","DP1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5844","BM1S","PT1G","340","2020-09-17","REG6","pstn","telkom","netre-kal","PT1G","LE Ketapang","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5845","BM1S","BM1G","217","2020-09-17","REG6","sljj","telkom","netre-kal","BM1G","JK2G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5846","BM1S","BM1G","810","2020-09-17","REG6","voip","telkom","netre-kal","BM1G","Telkomsel_BJM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5847","BM1S","BM1G","830","2020-09-17","REG6","cell","olo","indosat","BM1G","ISAT_BM","497770","497112","470469","193987","17890865","15985050","10177393","2015","0","0","851","56","10","9299","173209","0","2621","24","352","41","0","0","106","148","0","0","115070","1237","0","0","0","117513","207.07","185.01","117.79","39.02","437.88","42.23"
"5848","BM1S","BM1G","831","2020-09-17","REG6","fwa","olo","indosat","BM1G","ISAT_BMLok","22","22","22","0","279","179","0","93","92","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","20","0","0","0","0","0.24","2.15"
"5849","BM1S","BM1G","860","2020-09-17","REG6","cell","olo","XL Axiata","BM1G","XL_BM","207316","207316","194369","59256","7852712","7049649","4166159","988","656","0","333","55","6","4024","69587","0","5584","7532","408","51","0","0","1552","26","0","0","54083","4648","0","0","0","60802","90.89","81.59","48.22","28.58","185.73","33.7"
"5850","BM1S","BM1G","890","2020-09-17","REG6","cell","olo","H3I","BM1G","H3I_BM","60149","60149","58384","16016","2101107","1876002","1034596","121","27","0","95","32","0","1097","21438","0","1997","1995","31","1","0","0","191","2","0","0","17153","125","0","0","0","17542","24.32","21.71","11.97","26.63","45.95","78.51"
"5851","BM1S","BM1G","215","2020-09-17","REG6","sljj","telkom","netre-kal","BM1G","JK1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5852","BM1S","BM1G","133","2020-09-17","REG6","sljj","telkom","netre-kal","BM1G","SB1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5853","BM1S","BM1G","901","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5854","BM1S","BP1G","41","2020-09-17","","","","","","","16","16","16","12","1390","1386","1272","60","29","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.01","75","0.33","6.67"
"5855","BM1S","DEFAULT_NODE_REMARK","903","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5856","BM1S","BP1G","40","2020-09-17","REG6","fwa","olo","undef","BP1G","x","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5857","BM1S","DEFAULT_NODE_REMARK","905","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5858","BM1S","DEFAULT_NODE_REMARK","906","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5859","BM1S","DEFAULT_NODE_REMARK","907","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5860","BM1S","BM1G","940","2020-09-17","REG6","cell","olo","Smart Fren","BM1G","SFREN_BJM","7813","7813","6922","1912","260620","232655","140897","30","11","0","20","849","0","81","3003","0","79","73","311","238","0","0","1","0","0","0","1262","3","0","0","0","1267","3.02","2.69","1.63","24.47","7.48","66.67"
"5861","BM1S","BM1G","941","2020-09-17","REG6","sljj","olo","mobile 8","BM1G","Mobile8_SLJJ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5862","BM1S","BM1G","942","2020-09-17","REG6","fwa","olo","Smart Fren","BM1G","SFREN_BJMLok","163","163","156","0","2045","1669","0","29","29","0","1","0","0","7","155","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0.02","0.02","0","0","0.29","3.45"
"5863","BM1S","BP1G","60","2020-09-17","REG6","fwa","olo","undef","BP1G","x","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5864","BM1S","BP1G","54","2020-09-17","REG6","sljj","telkom","netre-jkt","BM1S","JK1S","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5865","BM1S","BP1G","53","2020-09-17","REG6","sljj","telkom","netre-jkt","BM1S","JK2S","3","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5866","BM1S","BP1G","49","2020-09-17","REG6","fwa","olo","undef","BP1G","x","54","54","53","36","2725","2695","2078","60","30","0","1","0","0","0","1","0","0","0","0","0","0","0","16","0","0","0","1","0","0","0","0","17","0.03","0.03","0.02","66.67","0.4","1.67"
"5867","BM1S","BP1G","48","2020-09-17","REG6","fwa","olo","undef","BP1G","x","20","20","19","19","374","360","350","60","59","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95","0.18","1.67"
"5868","BM1S","BM1G","46","2020-09-17","REG6","undef","undef","undef","undef","undef","10","10","10","9","1434","1431","1410","60","60","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.02","90","0.7","1.67"
"5869","BM1S","BP1G","45","2020-09-17","REG6","fwa","olo","undef","BP1G","x","13","13","13","13","346","339","335","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0.14","3.33"
"5870","BM1S","BP1G","44","2020-09-17","REG6","fwa","olo","undef","BP1G","x","90","90","89","89","892","866","842","30","24","0","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0.01","98.89","0.07","23.33"
"5871","MK1S","Makassar","22","2020-09-17","","","","","","","77","77","0","0","1399","0","0","30","30","0","1","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0.02","0","0","0","0.15","3.33"
"5872","MK1S","Makassar","62","2020-09-17","REG7","sljj","telkom","netre-sumbagsel","MK1S","PG1S","1099","1099","894","646","87226","85780","69576","30","24","0","7","74","0","25","202","0","13","43","21","0","0","0","0","0","0","0","74","1","0","0","0","75","1.01","0.99","0.81","58.78","4.04","23.33"
"5873","MK1S","Makassar","961","2020-09-17","REG7","sljj","telkom","TELKOM","MK1G","MKS_HAS-OLO","29408","29408","25577","7448","1036961","981413","639110","29","2","0","28","2903","0","334","11825","0","127","291","1501","602","0","2","37","0","0","0","4305","22","0","0","0","4377","12","11.36","7.4","25.33","22.19","96.55"
"5874","MK1S","DEFAULT_NODE_REMARK","952","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5875","MK1S","DEFAULT_NODE_REMARK","951","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5876","MK1S","Makassar","881","2020-09-17","REG7","cell","olo","PT Natrindo Seluler","MK1G","NTS_MKS","0","0","0","0","0","0","0","182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5877","MK1S","Makassar","880","2020-09-17","REG7","voip","telkom","netre-kti","MK1G","VOIP_Telkom","0","0","0","0","0","0","0","186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5878","MK1S","Makassar","863","2020-09-17","REG7","fwa","telkom","netre-kti","MK1G","N7MKFXSM","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5879","MK1S","Makassar","836","2020-09-17","REG7","fwa","olo","indosat","MK1G","ISAT_KdrLok","0","0","0","0","0","0","0","124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5880","MK1S","Makassar","835","2020-09-17","REG7","fwa","olo","indosat","MK1G","ISAT_PreLok","0","0","0","0","0","0","0","124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5881","MK1S","MANADO","812","2020-09-17","REG7","cell","olo","telkomsel","MO1G","TSEL_MO2","1245792","1245792","1222726","250656","43440286","39305776","18178268","3906","955","0","875","1792","14","14594","286692","0","7332","1054","1598","662","0","0","348","18","0","0","669804","8124","0","292","0","678750","502.78","454.93","210.4","20.12","521.08","44.8"
"5882","MK1S","Makassar","217","2020-09-17","","","","","","","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5883","MK1S","DEFAULT_NODE_REMARK","968","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5884","MK1S","DEFAULT_NODE_REMARK","132","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5885","MK1S","DEFAULT_NODE_REMARK","912","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5886","MK1S","DEFAULT_NODE_REMARK","920","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5887","MK1S","DEFAULT_NODE_REMARK","911","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5888","MK1S","Makassar","512","2020-09-17","REG7","sljj","telkom","netre-kti","MK1G","BM1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5889","MK1S","Makassar","713","2020-09-17","REG7","sljj","telkom","netre-kti","MK1G","PG1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5890","MK1S","Makassar","612","2020-09-17","REG7","sljj","telkom","netre-kti","MK1G","MD1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5891","MK1S","MANADO","942","2020-09-17","REG7","sli","telkom","netre-kti","MO1G","Mobil8_Mo_SLJ","8","8","7","0","106","87","0","30","30","0","1","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","3.33"
"5892","MK1S","MANADO","940","2020-09-17","REG7","cell","olo","Smart Fren","MO1G","SFREN_MO","4303","4303","3482","815","105250","96482","51190","30","11","0","20","699","0","43","1391","0","20","49","332","84","0","0","3","0","0","0","866","1","0","0","0","870","1.22","1.12","0.59","18.94","4.67","66.67"
"5893","MK1S","MANADO","890","2020-09-17","REG7","cell","olo","H3I","MO1G","H3I_ MO","83836","83836","81224","28006","3596102","3298116","2062330","240","23","0","98","18","0","1382","22740","0","4584","9910","28","6","0","0","300","0","0","0","16638","46","0","0","0","17162","41.62","38.17","23.87","33.41","39.1","81.67"
"5894","MK1S","MANADO","860","2020-09-17","REG7","cell","olo","XL Axiata","MO1G","XL_MO","136194","136148","129758","38906","5961584","5486788","3544880","660","84","0","247","48","0","3300","44468","0","8650","8590","590","2","0","0","2616","16","0","0","28312","374","0","0","0","31584","69","63.5","41.03","28.58","67.14","74.85"
"5895","MK1S","MANADO","832","2020-09-17","REG7","cell","olo","indosat","MO1G","ISAT_GTO","0","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5896","MK1S","MANADO","831","2020-09-17","REG7","fwa","olo","indosat","MO1G","ISAT_MOLok","130","130","74","10","3308","2264","1554","120","29","0","2","0","0","36","16","0","0","2","0","0","0","0","0","0","0","0","60","2","0","0","0","66","0.04","0.03","0.02","7.69","0.85","3.33"
"5897","MK1S","MANADO","830","2020-09-17","REG7","cell","olo","indosat","MO1G","ISAT_MO","295900","295900","283972","109830","13621080","12397482","8608934","1580","400","0","329","38","0","4814","107778","0","68","96","2000","6","0","0","40","0","0","0","70502","162","0","0","0","71270","157.65","143.49","99.64","37.12","158.22","41.65"
"5898","MK1S","Makassar","967","2020-09-17","REG7","sljj","telkom","netre-kti","MK1G","JAP1","196563","196518","189895","38380","7443914","6545834","3416026","295","34","0","204","264","1","3033","57780","0","879","379","166","73","0","2","211","29","0","0","93384","822","0","2","0","94717","86.16","75.76","39.54","19.53","187.86","69.15"
"5899","MK1S","DEFAULT_NODE_REMARK","922","2020-09-17","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
